"Year Level","Qualification","Region","Academic Year","Typical Level Flag","Cumulative Year Attainment Rate","Current Year Attainment Rate","Cumulative Year Attainment","Current Year Attainment","Total Student Count","Cohort Warning"
"13","University Entrance","Gisborne","2018","1","0.344","0.342","163","162","474",""
"13","University Entrance","Gisborne","2019","1","0.379","0.366","174","168","459",""
"13","University Entrance","Gisborne","2020","1","0.433","0.429","192","190","443",""
"13","University Entrance","Gisborne","2021","1","0.395","0.377","175","167","443",""
"13","University Entrance","Gisborne","2022","1","0.403","0.401","167","166","414",""
"13","University Entrance","Gisborne","2023","1","0.36","0.348","151","146","420",""
"13","University Entrance","Gisborne","2024","1","0.378","0.362","170","163","450",""
"13","University Entrance","Hawke's Bay","2015","1","0.529","0.514","925","899","1749",""
"13","University Entrance","Hawke's Bay","2016","1","0.518","0.503","869","845","1679",""
"13","University Entrance","Hawke's Bay","2017","1","0.513","0.49","875","837","1707",""
"13","University Entrance","Hawke's Bay","2018","1","0.52","0.501","915","883","1761",""
"13","University Entrance","Hawke's Bay","2019","1","0.543","0.525","894","864","1646",""
"13","University Entrance","Hawke's Bay","2020","1","0.585","0.568","906","880","1549",""
"13","University Entrance","Hawke's Bay","2021","1","0.561","0.542","860","831","1533",""
"13","University Entrance","Hawke's Bay","2022","1","0.538","0.522","859","834","1598",""
"13","University Entrance","Hawke's Bay","2023","1","0.516","0.506","740","726","1434",""
"13","University Entrance","Hawke's Bay","2024","1","0.535","0.526","833","819","1558",""
"13","University Entrance","Manawatu-Whanganui","2015","1","0.442","0.421","1000","952","2261",""
"13","University Entrance","Manawatu-Whanganui","2016","1","0.454","0.431","1043","988","2295",""
"13","University Entrance","Manawatu-Whanganui","2017","1","0.455","0.428","1050","988","2309",""
"13","University Entrance","Manawatu-Whanganui","2018","1","0.44","0.426","991","960","2251",""
"13","University Entrance","Manawatu-Whanganui","2019","1","0.452","0.432","981","936","2169",""
"13","University Entrance","Manawatu-Whanganui","2020","1","0.47","0.448","980","933","2083",""
"13","University Entrance","Manawatu-Whanganui","2021","1","0.428","0.408","939","895","2195",""
"13","University Entrance","Manawatu-Whanganui","2022","1","0.46","0.436","922","875","2005",""
"13","University Entrance","Manawatu-Whanganui","2023","1","0.422","0.404","873","836","2067",""
"13","University Entrance","Manawatu-Whanganui","2024","1","0.416","0.397","867","827","2085",""
"13","University Entrance","Marlborough","2015","1","0.427","0.412","177","171","415",""
"13","University Entrance","Marlborough","2016","1","0.434","0.428","157","155","362",""
"13","University Entrance","Marlborough","2017","1","0.425","0.414","155","151","365",""
"13","University Entrance","Marlborough","2018","1","0.376","0.37","120","118","319",""
"13","University Entrance","Marlborough","2019","1","0.456","0.446","139","136","305",""
"13","University Entrance","Marlborough","2020","1","0.458","0.455","151","150","330",""
"13","University Entrance","Marlborough","2021","1","0.453","0.45","146","145","322",""
"13","University Entrance","Marlborough","2022","1","0.391","0.377","111","107","284",""
"13","University Entrance","Marlborough","2023","1","0.431","0.428","138","137","320",""
"13","University Entrance","Marlborough","2024","1","0.434","0.425","138","135","318",""
"13","University Entrance","Nelson","2015","1","0.571","0.566","351","348","615",""
"13","University Entrance","Nelson","2016","1","0.512","0.509","290","288","566",""
"13","University Entrance","Nelson","2017","1","0.564","0.554","358","352","635",""
"13","University Entrance","Nelson","2018","1","0.486","0.486","289","289","595",""
"13","University Entrance","Nelson","2019","1","0.516","0.514","295","294","572",""
"13","University Entrance","Nelson","2020","1","0.595","0.595","331","331","556",""
"13","University Entrance","Nelson","2021","1","0.556","0.556","335","335","602",""
"13","University Entrance","Nelson","2022","1","0.571","0.568","328","326","574",""
"13","University Entrance","Nelson","2023","1","0.555","0.549","288","285","519",""
"13","University Entrance","Nelson","2024","1","0.557","0.554","317","315","569",""
"13","University Entrance","Northland","2015","1","0.402","0.4","590","586","1466",""
"13","University Entrance","Northland","2016","1","0.394","0.383","590","574","1498",""
"13","University Entrance","Northland","2017","1","0.361","0.35","539","523","1494",""
"13","University Entrance","Northland","2018","1","0.392","0.39","561","558","1430",""
"13","University Entrance","Northland","2019","1","0.383","0.381","502","500","1311",""
"13","University Entrance","Northland","2020","1","0.407","0.404","552","547","1355",""
"13","University Entrance","Northland","2021","1","0.437","0.434","615","610","1406",""
"13","University Entrance","Northland","2022","1","0.379","0.376","481","477","1269",""
"13","University Entrance","Northland","2023","1","0.361","0.358","478","474","1325",""
"13","University Entrance","Northland","2024","1","0.383","0.379","561","556","1466",""
"13","University Entrance","Otago","2015","1","0.6","0.596","1193","1186","1989",""
"13","University Entrance","Otago","2016","1","0.599","0.589","1158","1139","1934",""
"13","University Entrance","Otago","2017","1","0.611","0.606","1219","1209","1994",""
"13","University Entrance","Otago","2018","1","0.599","0.589","1195","1176","1995",""
"13","University Entrance","Otago","2019","1","0.602","0.593","1191","1174","1980",""
"13","University Entrance","Otago","2020","1","0.657","0.653","1271","1263","1935",""
"13","University Entrance","Otago","2021","1","0.626","0.619","1237","1223","1976",""
"13","University Entrance","Otago","2022","1","0.637","0.632","1211","1201","1900",""
"13","University Entrance","Otago","2023","1","0.604","0.6","1108","1099","1833",""
"13","University Entrance","Otago","2024","1","0.631","0.623","1274","1258","2018",""
"13","University Entrance","Other","2015","1","0.144","0.101","421","296","2920",""
"13","University Entrance","Other","2016","1","0.151","0.09","417","248","2768",""
"13","University Entrance","Other","2017","1","0.164","0.101","401","247","2449",""
"13","University Entrance","Other","2018","1","0.101","0.095","179","167","1766",""
"13","University Entrance","Other","2019","1","0.122","0.091","214","159","1748",""
"13","University Entrance","Other","2020","1","0.102","0.087","203","174","1993",""
"13","University Entrance","Other","2021","1","0.116","0.075","286","186","2471",""
"13","University Entrance","Other","2022","1","0.101","0.072","263","187","2603",""
"13","University Entrance","Other","2023","1","0.091","0.073","243","193","2660",""
"13","University Entrance","Other","2024","1","0.106","0.058","335","183","3159",""
"13","University Entrance","Southland","2015","1","0.545","0.539","471","466","864",""
"13","University Entrance","Southland","2016","1","0.494","0.487","429","423","869",""
"13","University Entrance","Southland","2017","1","0.468","0.467","401","400","856",""
"13","University Entrance","Southland","2018","1","0.51","0.506","408","405","800",""
"13","University Entrance","Southland","2019","1","0.496","0.493","409","407","825",""
"13","University Entrance","Southland","2020","1","0.535","0.529","416","411","777",""
"13","University Entrance","Southland","2021","1","0.492","0.473","411","395","835",""
"13","University Entrance","Southland","2022","1","0.514","0.514","393","393","765",""
"13","University Entrance","Southland","2023","1","0.505","0.505","385","385","762",""
"13","University Entrance","Southland","2024","1","0.505","0.504","405","404","802",""
"13","University Entrance","Taranaki","2015","1","0.506","0.49","556","539","1099",""
"13","University Entrance","Taranaki","2016","1","0.51","0.496","568","553","1114",""
"13","University Entrance","Taranaki","2017","1","0.432","0.415","487","468","1127",""
"13","University Entrance","Taranaki","2018","1","0.425","0.414","454","442","1068",""
"13","University Entrance","Taranaki","2019","1","0.436","0.426","460","449","1054",""
"13","University Entrance","Taranaki","2020","1","0.497","0.486","523","511","1052",""
"13","University Entrance","Taranaki","2021","1","0.449","0.439","441","432","983",""
"13","University Entrance","Taranaki","2022","1","0.484","0.473","470","460","972",""
"13","University Entrance","Taranaki","2023","1","0.499","0.493","459","453","919",""
"13","University Entrance","Taranaki","2024","1","0.489","0.476","493","480","1009",""
"13","University Entrance","Tasman","2015","1","0.501","0.501","204","204","407",""
"13","University Entrance","Tasman","2016","1","0.454","0.454","163","163","359",""
"13","University Entrance","Tasman","2017","1","0.421","0.416","170","168","404",""
"13","University Entrance","Tasman","2018","1","0.458","0.458","158","158","345",""
"13","University Entrance","Tasman","2019","1","0.515","0.512","191","190","371",""
"13","University Entrance","Tasman","2020","1","0.441","0.441","169","169","383",""
"13","University Entrance","Tasman","2021","1","0.47","0.465","183","181","389",""
"13","University Entrance","Tasman","2022","1","0.525","0.522","188","187","358",""
"13","University Entrance","Tasman","2023","1","0.482","0.479","172","171","357",""
"13","University Entrance","Tasman","2024","1","0.536","0.536","196","196","366",""
"13","University Entrance","Waikato","2015","1","0.431","0.428","1858","1845","4309",""
"13","University Entrance","Waikato","2016","1","0.44","0.434","1855","1828","4213",""
"13","University Entrance","Waikato","2017","1","0.442","0.435","1851","1820","4184",""
"13","University Entrance","Waikato","2018","1","0.458","0.451","1931","1901","4214",""
"13","University Entrance","Waikato","2019","1","0.431","0.426","1746","1725","4047",""
"13","University Entrance","Waikato","2020","1","0.472","0.466","1942","1920","4116",""
"13","University Entrance","Waikato","2021","1","0.495","0.49","2075","2053","4194",""
"13","University Entrance","Waikato","2022","1","0.468","0.461","1883","1855","4025",""
"13","University Entrance","Waikato","2023","1","0.455","0.45","1802","1784","3964",""
"13","University Entrance","Waikato","2024","1","0.468","0.463","1940","1919","4145",""
"13","University Entrance","Wellington","2015","1","0.551","0.546","2822","2798","5126",""
"13","University Entrance","Wellington","2016","1","0.575","0.551","2930","2811","5100",""
"13","University Entrance","Wellington","2017","1","0.566","0.556","3005","2952","5312",""
"13","University Entrance","Wellington","2018","1","0.568","0.564","2951","2929","5192",""
"13","University Entrance","Wellington","2019","1","0.568","0.564","2856","2835","5031",""
"13","University Entrance","Wellington","2020","1","0.597","0.589","3028","2992","5076",""
"13","University Entrance","Wellington","2021","1","0.572","0.566","3006","2974","5253",""
"13","University Entrance","Wellington","2022","1","0.562","0.555","2787","2752","4959",""
"13","University Entrance","Wellington","2023","1","0.572","0.565","2822","2787","4937",""
"13","University Entrance","Wellington","2024","1","0.586","0.58","3101","3069","5291",""
"13","University Entrance","West Coast","2015","1","0.398","0.393","84","83","211",""
"13","University Entrance","West Coast","2016","1","0.341","0.341","71","71","208",""
"13","University Entrance","West Coast","2017","1","0.398","0.392","68","67","171",""
"13","University Entrance","West Coast","2018","1","0.353","0.353","78","78","221",""
"13","University Entrance","West Coast","2019","1","0.333","0.333","72","72","216",""
"13","University Entrance","West Coast","2020","1","0.406","0.401","82","81","202",""
"13","University Entrance","West Coast","2021","1","0.316","0.316","62","62","196",""
"13","University Entrance","West Coast","2022","1","0.409","0.409","70","70","171",""
"13","University Entrance","West Coast","2023","1","0.361","0.361","70","70","194",""
"13","University Entrance","West Coast","2024","1","0.351","0.351","67","67","191",""
