"Year Level","Qualification","Ethnicity","Academic Year","Typical Level Flag","Cumulative Year Attainment Rate","Current Year Attainment Rate","Cumulative Year Attainment","Current Year Attainment","Total Student Count","Cohort Warning"
"11","NCEA Level 3","European","2019","0","0.001","0.001","20","20","38879",""
"11","NCEA Level 3","European","2020","0","0.001","0.001","24","21","38517",""
"11","NCEA Level 3","European","2021","0","0","0","14","9","39509",""
"11","NCEA Level 3","European","2022","0","0.001","0","24","20","41473",""
"11","NCEA Level 3","European","2023","0","0","0","18","17","42949",""
"11","NCEA Level 3","European","2024","0","0.001","0.001","37","32","43071",""
"11","University Entrance","Maori","2015","0","0","0","4","3","14702",""
"11","University Entrance","Maori","2016","0","0","0","3","2","15052",""
"11","University Entrance","Maori","2017","0","0","0","3","3","14410",""
"11","University Entrance","Maori","2018","0","0","0","2","2","14410",""
"11","University Entrance","Maori","2019","0","0","0","2","2","14804",""
"11","University Entrance","Maori","2020","0","0","0","0","0","15035",""
"11","University Entrance","Maori","2021","0","0","0","5","5","15930",""
"11","University Entrance","Maori","2022","0","0.001","0.001","9","9","16717",""
"11","University Entrance","Maori","2023","0","0","0","4","4","17473",""
"11","University Entrance","Maori","2024","0","0","0","5","5","17905",""
"11","University Entrance","Pacific Peoples","2015","0","0","0","0","0","7201",""
"11","University Entrance","Pacific Peoples","2016","0","0","0","0","0","7395",""
"11","University Entrance","Pacific Peoples","2017","0","0","0","0","0","7423",""
"11","University Entrance","Pacific Peoples","2018","0","0","0","0","0","7365",""
"11","University Entrance","Pacific Peoples","2019","0","0","0","0","0","7622",""
"11","University Entrance","Pacific Peoples","2020","0","0","0","1","1","7639",""
"11","University Entrance","Pacific Peoples","2021","0","0","0","0","0","7842",""
"11","University Entrance","Pacific Peoples","2022","0","0","0","2","2","8387",""
"11","University Entrance","Pacific Peoples","2023","0","0","0","0","0","8936",""
"11","University Entrance","Pacific Peoples","2024","0","0","0","0","0","9336",""
"11","University Entrance","Asian","2015","0","0","0","2","1","6745",""
"11","University Entrance","Asian","2016","0","0","0","0","0","6917",""
"11","University Entrance","Asian","2017","0","0","0","0","0","6700",""
"11","University Entrance","Asian","2018","0","0","0","1","1","7375",""
"11","University Entrance","Asian","2019","0","0","0","3","3","7644",""
